会,一太郎,あい,いちたろう,Ai,Ichitarou,1987,11,12
梶川,翔平,かじかわ,しょうへい,Kajikawa,Shouhei,,6,20
梶田,夕貴,かじた,ゆうき,Kajita,Yuuki,,10,21
梶村,ひろこ,かじむら,ひろこ,Kajimura,Hiroko,1972,4,28
梶山,はる香,かじやま,はるか,Kajiyama,Haruka,,4,19
梶原,彰,かじわら,あきら,Kajiwara,Akira,,3,5
梶原,由三子,かじわら,ゆみこ,Kajiwara,Yumiko,,1,23
粕谷,雄太,かすや,ゆうた,Kasuya,Yuuta,1985,12,25
一馬,芳和,かずま,よしかず,Kazuma,Yoshikazu,,8,1
加瀬,康之,かせ,やすゆき,Kase,Yasuyuki,1971,3,14
加勢田,進,かせだ,すすむ,Kaseda,Susumu,1969,3,1
片浦,寛子,かたうら,ひろこ,Kataura,Hiroko,1974,1,9
片岡,千珠,かたおか,ちず,Kataoka,Chizu,1975,2,13
片岡,富枝,かたおか,とみえ,Kataoka,Tomie,1944,11,2
片岡,身江,かたおか,みえ,Kataoka,Mie,1972,4,14
片貝,薫,かたかい,かおる,Katakai,Kaoru,,4,4
片桐,健太,かたぎり,けんた,Katagiri,Kenta,,10,10
片桐,真衣,かたぎり,まい,Katagiri,Mai,1967,5,20
片桐,勇介,かたぎり,ゆうすけ,Katagiri,Yuusuke,1984,9,20
片山,加奈,かたやま,かな,Katayama,Kana,1985,7,27
勝,杏里,かつ,あんり,Katsu,Anri,1977,7,3
勝井,美優,かつい,みゆう,Katsui,Miyuu,,3,17
香月,ありあ,かつき,ありあ,Katsuki,Aria,,3,6
勝生,真沙子,かつき,まさこ,Katsuki,Masako,1959,10,15
勝田,治美,かつた,はるみ,Katsuta,Harumi,1957,11,17
勝田,久,かつた,ひさし,Katsuta,Hisashi,1927,4,2
勝沼,紀義,かつぬま,きよし,Katsunuma,Kiyoshi,,2,24
勝部,演之,かつべ,のぶゆき,Katsube,Nobuyuki,1938,7,19
桂,一雅,かつら,かずまさ,Katsura,Kazumasa,,10,31
桂,玲子,かつら,れいこ,Katsura,Reiko,1940,2,8
桂川,千絵,かつらがわ,ちえ,Katsuragawa,Chie,,12,17
葛城,里美,かつらぎ,さとみ,Katsuragi,Satomi,1980,12,24
葛城,七穂,かつらぎ,ななほ,Katsuragi,Nanaho,1966,12,20
葛城,政典,かつらぎ,まさのり,Katsuragi,Masanori,1974,9,15
佳月,大人,かづき,ひろと,Kazuki,Hiroto,1970,3,15
加藤,亮夫,かとう,あきお,Katou,Akio,1960,9,1
加藤,悦子,かとう,えつこ,Katou,Etsuko,,4,9
加藤,英美里,かとう,えみり,Katou,Emiri,1983,11,26
加藤,治,かとう,おさむ,Katou,Osamu,1938,1,1
加藤,健,かとう,けん,Katou,Ken,,8,6
加藤,沙織,かとう,さおり,Katou,Saori,,5,5
加藤,清司,かとう,せいじ,Katou,Seiji,,5,9
加藤,精三,かとう,せいぞう,Katou,Seizou,1927,2,14
加藤,翼,かとう,つばさ,Katou,Tsubasa,,10,23
加藤,夏希,かとう,なつき,Katou,Natsuki,1985,7,26
加藤,奈々絵,かとう,ななえ,Katou,Nanae,1976,2,24
加藤,ひとみ,かとう,ひとみ,Katou,Hitomi,,4,3
加藤,寛規,かとう,ひろき,Katou,Hiroki,,3,28
加藤,雅美,かとう,まさみ,Katou,Masami,,9,26
加藤,正之,かとう,まさゆき,Katou,Masayuki,1932,1,29
加藤,将之,かとう,まさゆき,Katou,Masayuki,1972,9,23
加藤,美佐,かとう,みさ,Katou,Misa,,7,2
加藤,みどり,かとう,みどり,Katou,Midori,1939,11,15
加藤,有生子,かとう,ゆうこ,Katou,Yuuko,1969,8,2
加藤,れいな,かとう,れいな,Katou,Reina,,2,2
加藤,れな,かとう,れな,Katou,Rena,1975,11,23
花藤,蓮,かとう,れん,Katou,Ren,,6,10
加藤木,賢志,かとうぎ,さとし,Katougi,Satoshi,1978,7,12
門脇,薫,かどわき,かおる,Kadowaki,Kaoru,,11,18
門脇,舞以,かどわき,まい,Kadowaki,Mai,1980,9,8
かない,みか,かない,みか,Kanai,Mika,1964,3,18
金尾,哲夫,かなお,てつお,Kanao,Tetsuo,1950,9,25
金沢,寿一,かなざわ,ひさかず,Kanazawa,Hisakazu,,1,20
金田,アキ,かなだ,あき,Kanada,Aki,1983,8,18
金谷,ヒデユキ,かなや,ヒデユキ,Kanaya,Hideyuki,1965,10,4
蟹江,栄司,かにえ,えいじ,Kanie,Eiji,1941,11,21
かぬか,光明,かぬか,みつあき,Kanuka,Mitsuaki,1980,2,5
金内,吉男,かねうち,よしお,Kaneuchi,Yoshio,1933,7,17
鐘丘,りお,かねおか,りお,Kaneoka,Rio,1978,9,1
金子,修,かねこ,おさむ,Kaneko,Osamu,,12,8
金子,梢,かねこ,こずえ,Kaneko,Kozue,,3,28
金子,大悟,かねこ,だいご,Kaneko,Daigo,1984,5,10
かねこ,はりい,かねこ,はりい,Kaneko,Harii,1969,8,26
金子,英彦,かねこ,ひでひこ,Kaneko,Hidehiko,,5,5
金子,未来,かねこ,みく,Kaneko,Miku,,10,14
金子,有希,かねこ,ゆうき,Kaneko,Yuuki,1987,1,19
兼子,由利子,かねこ,ゆりこ,Kaneko,Yuriko,1964,5,28
金子,幸伸,かねこ,よしのぶ,Kaneko,Yoshinobu,1973,1,13
金子,由之,かねこ,よしゆき,Kaneko,Yoshiyuki,1961,10,26
兼田,奈緒子,かねた,なおこ,Kaneta,Naoko,1986,3,31
金田,和輝,かねだ,かずき,Kaneda,Kazuki,,5,12
金田,朋子,かねだ,ともこ,Kaneda,Tomoko,1973,5,29
金丸,淳一,かねまる,じゅんいち,Kanemaru,Junichi,1963,10,27
金光,宣明,かねみつ,のぶあき,Kanemitsu,Nobuaki,,11,22
金光,祥浩,かねみつ,よしひろ,Kanemitsu,Yoshihiro,,8,27
兼本,新吾,かねもと,しんご,Kanemoto,Shingo,1932,10,12
金元,寿子,かねもと,ひさこ,Kanemoto,Hisako,1987,12,16
金本,涼輔,かねもと,りょうすけ,Kanemoto,Ryousuke,1988,9,2
鹿野,優以,かの,ゆい,Kano,Yui,1983,12,22
加納,明,かのう,あきら,Kanou,Akira,1971,8,8
加納,千秋,かのう,ちあき,Kanou,Chiaki,1970,11,10
狩野,茉莉,かのう,まり,Kanou,Mari,,9,29
叶木,翔子,かのき,しょうこ,Kanoki,Shouko,1960,4,11
川平,慈英,かびら,じえい,Kabira,Jiei,1962,9,23
株田,裕介,かぶた,ゆうすけ,Kabuta,Yuusuke,,3,8
鎌苅,健太,かまかり,けんた,Kamakari,Kenta,1984,2,17
鎌田,梢,かまだ,こずえ,Kamada,Kozue,,9,11
上,恭ノ介,かみ,きょうのすけ,Kami,Kyounosuke,1950,1,8
神尾,晋一郎,かみお,しんいちろう,Kamio,Shinichirou,,1,13
上川,ゆう,かみかわ,ゆう,Kamikawa,Yuu,,12,26
上方,よしお,かみがた,よしお,Kamigata,Yoshio,1952,12,16
神木,隆之介,かみき,りゅうのすけ,Kamiki,Ryuunosuke,1993,5,19
上倉,万実,かみくら,まみ,Kamikura,Mami,,2,4
上城,龍也,かみじょう,たつや,Kamijou,Tatsuya,1963,7,5
神谷,けいこ,かみたに,けいこ,Kamitani,Keiko,1971,2,13
神谷,明,かみや,あきら,Kamiya,Akira,1946,9,18
神谷,和夫,かみや,かずお,Kamiya,Kazuo,1951,9,8
カミヤ,春佳,かみや,はるか,Kamiya,Haruka,,5,1
神谷,浩史,かみや,ひろし,Kamiya,Hiroshi,1975,1,28
神山,卓三,かみやま,たくぞう,Kamiyama,Takuzou,1931,11,22
神山,まさみ,かみやま,まさみ,Kamiyama,Masami,,1,25
亀井,三郎,かめい,さぶろう,Kamei,Saburou,1938,4,3
亀井,淳,かめい,じゅん,Kamei,Jun,,5,31
亀井,芳子,かめい,よしこ,Kamei,Yoshiko,1967,5,25
亀岡,真美,かめおか,まみ,Kameoka,Mami,1981,1,27
亀中,理恵子,かめなか,りえこ,Kamenaka,Rieko,,9,10
亀山,助清,かめやま,すけきよ,Kameyama,Sukekiyo,1954,11,9
鴨ノ宮,ゆう,かものみや,ゆう,Kamonomiya,Yuu,,4,25
加門,良,かもん,りょう,Kamon,Ryou,1958,8,21
茅野,愛衣,かやの,あい,Kayano,Ai,1987,9,13
華山,梨彩,かやま,りさ,Kayama,Risa,1987,8,3
家弓,家正,かゆみ,いえまさ,Kayumi,Iemasa,1933,10,31
唐沢,潤,からさわ,じゅん,Karasawa,Jun,1960,12,10
唐沢,寿明,からさわ,としあき,Karasawa,Toshiaki,1963,6,3
烏田,裕志,からすだ,ひろし,Karasuda,Hiroshi,1984,10,9
烏丸,祐一,からすま,ゆういち,Karasuma,Yuuichi,,1,1
狩野,翔,かりの,しょう,Karino,Shou,,12,18
仮屋,昌伸,かりや,まさのぶ,Kariya,Masanobu,,4,2
河合,紗希子,かわい,さきこ,Kawai,Sakiko,,2,16
河相,智哉,かわい,ともや,Kawai,Tomoya,,10,4
河合,義雄,かわい,よしお,Kawai,Yoshio,1954,3,27
川勝,亮太郎,かわかつ,りょうたろう,Kawakatsu,Ryoutarou,1987,1,14
川上,貴史,かわかみ,たかふみ,Kawakami,Takafumi,,12,3
川上,千尋,かわかみ,ちひろ,Kawakami,Chihiro,,1,27
川上,とも子,かわかみ,ともこ,Kawakami,Tomoko,1970,4,25
川上,未遊,かわかみ,みゆう,Kawakami,Miyuu,1969,2,8
川久保,潔,かわくぼ,きよし,Kawakubo,Kiyoshi,1929,11,18
川口,宰曜子,かわぐち,さよこ,Kawaguchi,Sayoko,,7,25
川口,翔,かわぐち,しょう,Kawaguchi,Shou,,11,19
河口,博,かわぐち,ひろし,Kawaguchi,Hiroshi,1963,9,21
川口,雅代,かわぐち,まさよ,Kawaguchi,Masayo,1959,6,7
川崎,恵理子,かわさき,えりこ,Kawasaki,Eriko,1973,2,12
川崎,芽衣子,かわさき,めいこ,Kawasaki,Meiko,1985,5,1
川崎,ユウコ,かわさき,ゆうこ,Kawasaki,Yuuko,1968,9,9
川島,千代子,かわしま,ちよこ,Kawashima,Chiyoko,1954,6,2
川島,得愛,かわしま,とくよし,Kawashima,Tokuyoshi,1973,2,8
川島,美菜子,かわしま,みなこ,Kawashima,Minako,,3,15
川島,悠美,かわしま,ゆうみ,Kawashima,Yuumi,,5,7
川庄,美雪,かわしょう,みゆき,Kawashou,Miyuki,,1,30
河杉,貴志,かわすぎ,たかゆき,Kawasugi,Takayuki,,5,20
川澄,綾子,かわすみ,あやこ,Kawasumi,Ayako,1976,3,30
川津,泰彦,かわず,やすひこ,Kawazu,Yasuhiko,1966,1,21
川瀬,晶子,かわせ,あきこ,Kawase,Akiko,1980,6,29
川田,妙子,かわた,たえこ,Kawata,Taeko,1965,3,20
河田,吉正,かわた,よしまさ,Kawata,Yoshimasa,1980,5,23
川田,紳司,かわだ,しんじ,Kawada,Shinji,1971,10,6
河内,孝博,かわち,たかひろ,Kawachi,Takahiro,1966,5,14
河津,玲奈,かわづ,れいな,Kawazu,Reina,1984,11,16
川名,真知子,かわな,まちこ,Kawana,Machiko,1983,9,30
川中子,雅人,かわなご,まさひと,Kawanago,Masahito,1972,6,17
川鍋,雅樹,かわなべ,まさき,Kawanabe,Masaki,,1,24
川浪,葉子,かわなみ,ようこ,Kawanami,Youko,1957,4,22
河西,健吾,かわにし,けんご,Kawanishi,Kengo,1985,2,18
川野,剛稔,かわの,たけとし,Kawano,Taketoshi,,3,19
かわの,をとや,かわの,をとや,Kawano,Wotoya,1965,8,18
河原,佳代子,かわはら,かよこ,Kawahara,Kayoko,1963,7,29
川原,元幸,かわはら,もとゆき,Kawahara,Motoyuki,,7,24
川原,慶久,かわはら,よしひさ,Kawahara,Yoshihisa,1976,6,22
川淵,由香里,かわぶち,ゆかり,Kawabuchi,Yukari,,2,20
川辺,俊介,かわべ,しゅんすけ,Kawabe,Shunsuke,,7,31
川村,いつき,かわむら,いつき,Kawamura,Itsuki,1977,11,20
かわむら,拓央,かわむら,たくお,Kawamura,Takuo,1975,7,4
川村,万梨阿,かわむら,まりあ,Kawamura,Maria,1961,11,21
川本,克彦,かわもと,かつひこ,Kawamoto,Katsuhiko,1966,2,11
河本,邦弘,かわもと,くにひろ,Kawamoto,Kunihiro,1975,9,1
川本,成,かわもと,なる,Kawamoto,Naru,1974,7,13
河本,浩之,かわもと,ひろゆき,Kawamoto,Hiroyuki,1958,8,5
河原木,志穂,かわらぎ,しほ,Kawaragi,Shiho,1976,4,29
菅,あやか,かん,あやか,Kan,Ayaka,1992,2,13
神崎,ちろ,かんざき,ちろ,Kanzaki,Chiro,1979,6,26
神田,朱未,かんだ,あけみ,Kanda,Akemi,1978,11,10
神田,奈美,かんだ,なみ,Kanda,Nami,1983,7,28
神田,みか,かんだ,みか,Kanda,Mika,,8,27
神田,理江,かんだ,りえ,Kanda,Rie,1978,6,16
神田,和佳,かんだ,わか,Kanda,Waka,1962,3,20
神奈,延年,かんな,のぶとし,Kana,Nobutoshi,1968,6,10
冠野,智美,かんの,としみ,Kano,Toshimi,1977,12,23
神原,大地,かんばら,だいち,Kanbara,Daichi,1983,8,30
我修院,達也,がしゅういん,たつや,Gashuuin,Tatsuya,1950,12,10
紀,昌利,きい,まさとし,Kii,Masatoshi,,8,13
木内,秀信,きうち,ひでのぶ,Kiuchi,Hidenobu,1969,2,5
木内,レイコ,きうち,れいこ,Kiuchi,Reiko,1968,7,10
木川,絵理子,きがわ,えりこ,Kigawa,Eriko,1977,11,1
菊池,いづみ,きくち,いづみ,Kikuchi,Izumi,1969,1,1
菊池,こころ,きくち,こころ,Kikuchi,Kokoro,1982,11,9
菊池,志穂,きくち,しほ,Kikuchi,Shiho,1972,5,6
菊地,祥子,きくち,しょうこ,Kikuchi,Shouko,1970,7,24
菊池,貴子,きくち,たかこ,Kikuchi,Takako,1963,7,22
菊池,英博,きくち,ひでひろ,Kikuchi,Hidehiro,1971,5,11
菊池,正美,きくち,まさみ,Kikuchi,Masami,1960,4,24
菊地,美香,きくち,みか,Kikuchi,Mika,1983,12,16
菊地,ゆうみ,きくち,ゆうみ,Kikuchi,Yuumi,1984,9,18
菊池,由起子,きくち,ゆきこ,Kikuchi,Yukiko,,12,28
菊池,幸利,きくち,ゆきとし,Kikuchi,Yukitoshi,,12,5
菊地,由美,きくち,ゆみ,Kikuchi,Yumi,1974,3,15
菊本,平,きくもと,たいら,Kikumoto,Taira,1979,6,11
私市,淳,きさいち,あつし,Kisaichi,Atsushi,1972,2,23
貴志,昌文,きし,まさふみ,Kishi,Masafumi,,7,5
岸,祐二,きし,ゆうじ,Kishi,Yuuji,1970,9,28
岸尾,だいすけ,きしお,だいすけ,Kishio,Daisuke,1974,3,28
岸谷,五朗,きしたに,ごろう,Kishitani,Gorou,1964,9,27
岸田,今日子,きしだ,きょうこ,Kishida,Kyouko,1930,4,29
岸野,一彦,きしの,かずひこ,Kishino,Kazuhiko,1934,2,14
岸野,真一,きしの,しんいち,Kishino,Shinichi,1980,6,24
岸野,幸正,きしの,ゆきまさ,Kishino,Yukimasa,1955,10,21
岸本,和也,きしもと,かずや,Kishimoto,Kazuya,1972,12,30
岸本,百恵,きしもと,ももえ,Kishimoto,Momoe,,7,26
稀代,桜子,きしろ,さくらこ,Kishiro,Sakurako,1961,7,30
木島,隆一,きじま,りゅういち,Kijima,Ryuuichi,1985,3,29
貴杉,奈央,きすぎ,なお,Kisugi,Nao,1977,3,7
喜多,道枝,きた,みちえ,Kita,Michie,1935,3,11
北纓,裕紀,きたお,ゆうき,Kitao,Yuuki,,9,19
喜多丘,千陽,きたおか,ちはる,Kitaoka,Chiharu,1988,12,16
北方,奈月,きたかた,なつき,Kitakata,Natsuki,1990,2,19
北川,勝博,きたがわ,かつひろ,Kitagawa,Katsuhiro,1958,10,7
喜多川,拓郎,きたがわ,たくろう,Kitagawa,Takurou,1949,12,12
北川,智繪,きたがわ,ちえ,Kitagawa,Chie,1933,12,14
北川,米彦,きたがわ,よねひこ,Kitagawa,Yonehiko,1931,6,9
北沢,洋,きたざわ,よう,Kitazawa,You,1963,7,9
北沢,力,きたざわ,りき,Kitazawa,Riki,,7,26
北島,淳司,きたじま,じゅんじ,Kitajima,Junji,1964,5,13
北島,善紀,きたじま,ぜんき,Kitajima,Zenki,,4,13
北島,智恵子,きたじま,ちえこ,Kitajima,Chieko,1974,2,14
北田,理道,きただ,まさみち,Kitada,Masamichi,,3,12
きただに,ひろし,きただに,ひろし,Kitadani,Hiroshi,1968,8,24
北西,純子,きたにし,じゅんこ,Kitanishi,Junko,1975,9,18
北浜,晴子,きたはま,はるこ,Kitahama,Haruko,1938,7,1
北原,沙弥香,きたはら,さやか,Kitahara,Sayaka,1993,11,29
北原,知奈,きたはら,ちな,Kitahara,China,1993,7,9
北原,文枝,きたはら,ふみえ,Kitahara,Fumie,1920,5,28
北原,美和,きたはら,みわ,Kitahara,Miwa,,9,24
喜多村,英梨,きたむら,えり,Kitamura,Eri,1987,8,16
北村,謙次,きたむら,けんじ,Kitamura,Kenji,,6,17
北村,弘一,きたむら,こういち,Kitamura,Kouichi,1931,12,18
北村,妙子,きたむら,たえこ,Kitamura,Taeko,,2,19
北村,允志,きたむら,まさし,Kitamura,Masashi,1977,5,8
喜田,あゆ美,きだ,あゆみ,Kida,Ayumi,1966,6,7
綺田,育子,きだ,いくこ,Kida,Ikuko,,1,15
きっかわ,佳代,きっかわ,かよ,Kikkawa,Kayo,1976,2,12
吉川,寛司,きっかわ,ひろし,Kikkawa,Hiroshi,,8,8
橘田,いずみ,きった,いずみ,Kitta,Izumi,1984,11,27
木附,久美子,きづき,くみこ,Kizuki,Kumiko,1964,2,4
木藤,聡子,きとう,さとこ,Kitou,Satoko,1962,1,18
鬼頭,典子,きとう,のりこ,Kitou,Noriko,1971,4,18
木戸,衣吹,きど,いぶき,Kido,Ibuki,1997,11,14
木根,尚登,きね,なおと,Kine,Naoto,1957,9,26
木野,花,きの,はな,Kino,Hana,1948,1,8
木内,力也,きのうち,りきや,Kinouchi,Rikiya,1973,3,31
木ノ下,ぐみ,きのした,ぐみ,Kinoshita,Gumi,,7,9
木下,紗華,きのした,さやか,Kinoshita,Sayaka,,7,21
木下,鈴奈,きのした,すずな,Kinoshita,Suzuna,,8,5
木下,尚紀,きのした,なおき,Kinoshita,Naoki,1969,10,1
木下,菜穂子,きのした,なほこ,Kinoshita,Nahoko,1980,11,30
木下,秀雄,きのした,ひでお,Kinoshita,Hideo,1931,7,17
木下,浩之,きのした,ひろゆき,Kinoshita,Hiroyuki,1958,10,23
きのした,ゆうこ,きのした,ゆうこ,Kinoshita,Yuuko,,6,6
来宮,良子,きのみや,りょうこ,Kinomiya,Ryouko,1931,7,10
木原,正二郎,きはら,しょうじろう,Kihara,Shoujirou,1935,12,6
岐部,公好,きべ,きみよし,Kibe,Kimiyoshi,1964,4,13
木部,ショータ,きべ,ショータ,Kibe,Shoota,1981,2,8
木村,亜希子,きむら,あきこ,Kimura,Akiko,1970,6,28
木村,亮俊,きむら,あきそと,Kimura,Akisoto,,1,8
木村,幌,きむら,あきら,Kimura,Akira,1933,6,2
木村,郁絵,きむら,いくえ,Kimura,Ikue,,12,10
木村,こてん,きむら,こてん,Kimura,Koten,,4,26
木村,珠莉,きむら,じゅり,Kimura,Juri,,6,7
木村,昴,きむら,すばる,Kimura,Subaru,1990,6,29
木村,拓,きむら,たく,Kimura,Taku,1979,2,5
木村,はるか,きむら,はるか,Kimura,Haruka,1981,3,22
木村,雅史,きむら,まさふみ,Kimura,Masafumi,1977,3,5
木村,まどか,きむら,まどか,Kimura,Madoka,1980,1,28
木村,竜三,きむら,りゅうぞう,Kimura,Ryuuzou,,1,20
木村,良平,きむら,りょうへい,Kimura,Ryouhei,1984,7,30
肝付,兼太,きもつき,かねた,Kimotsuki,Kaneta,1935,11,15
樹元,オリエ,きもと,おりえ,Kimoto,Orie,1979,1,26
喜安,浩平,きやす,こうへい,Kiyasu,Kouhei,1975,2,19
喜山,茂雄,きやま,しげお,Kiyama,Shigeo,1973,9,27
許,綾香,きょ,あやか,Kyo,Ayaka,,10,28
京井,幸,きょうい,ゆき,Kyoui,Yuki,,2,10
京田,尚子,きょうだ,ひさこ,Kyouda,Hisako,1935,2,22
清川,元夢,きよかわ,もとむ,Kiyokawa,Motomu,1935,4,9
清都,ありさ,きよと,ありさ,Kiyoto,Arisa,1989,11,7
喜代原,まり,きよはら,まり,Kiyohara,Mari,,6,22
桐井,大介,きりい,だいすけ,Kirii,Daisuke,1975,7,23
桐木,仁,きりき,ひとし,Kiriki,Hitoshi,,8,10
桐原,明良,きりはら,あきら,Kirihara,Akira,,7,22
桐村,まり,きりむら,まり,Kirimura,Mari,,6,26
桐本,琢也,きりもと,たくや,Kirimoto,Takuya,1967,7,27
桐生,かえみ,きりゅう,かえみ,Kiryuu,Kaemi,,1,4
吉柳,太士郎,きりゅう,たしろう,Kiryuu,Tashirou,,1,16
金月,真美,きんげつ,まみ,Kingetsu,Mami,1965,4,2
キートン,山田,きーとん,やまだ,Kiiton,Yamada,1945,10,25
魏,涼子,ぎ,りょうこ,Gi,Ryouko,1972,7,20
宜野座,新,ぎのざ,しん,Ginoza,Shin,,11,22
儀武,ゆう子,ぎぶ,ゆうこ,Gibu,Yuuko,1981,1,28
銀河,万丈,ぎんが,ばんじょう,Ginga,Banjou,1948,11,12
久賀,健治,くが,けんじ,Kuga,Kenji,1967,12,27
九鬼,紀和,くき,のりかず,Kuki,Norikazu,,1,30
釘宮,理恵,くぎみや,りえ,Kugimiya,Rie,1979,5,30
草尾,毅,くさお,たけし,Kusao,Takeshi,1965,11,20
日下,ちひろ,くさか,ちひろ,Kusaka,Chihiro,1978,12,9
日下,由美,くさか,ゆみ,Kusaka,Yumi,1963,3,10
草地,章江,くさち,ふみえ,Kusachi,Fumie,1969,11,24
草野,とおる,くさの,とおる,Kusano,Tooru,1968,1,3
草柳,順子,くさやなぎ,じゅんこ,Kusayanagi,Junko,,1,11
櫛田,泰道,くしだ,やすみち,Kushida,Yasumichi,1976,6,6
くじら,,くじら,,Kujira,,1961,4,1
鯨井,康介,くじらい,こうすけ,Kujirai,Kousuke,1987,7,20
楠田,亜衣奈,くすだ,あいな,Kusuda,Aina,1989,2,1
楠田,敏之,くすだ,としゆき,Kusuda,Toshiyuki,1969,8,25
楠,大典,くすのき,たいてん,Kusunoki,Taiten,1967,3,18
楠,浩子,くすのき,ひろこ,Kusunoki,Hiroko,,8,3
楠見,藍子,くすみ,あいこ,Kusumi,Aiko,1983,5,11
楠見,尚己,くすみ,なおみ,Kusumi,Naomi,1954,6,17
工藤,あかり,くどう,あかり,Kudou,Akari,1998,11,1
工藤,雅久,くどう,がく,Kudou,Gaku,,11,14
工藤,晴香,くどう,はるか,Kudou,Haruka,1989,3,16
工藤,良輔,くどう,りょうすけ,Kudou,Ryousuke,,6,12
国仲,奏絵,くになか,かなえ,Kuninaka,Kanae,1989,1,19
久野,美咲,くの,みさき,Kuno,Misaki,1993,1,19
久保,智史,くぼ,さとし,Kubo,Satoshi,1979,8,17
久保,さゆり,くぼ,さゆり,Kubo,Sayuri,1978,6,3
久保,ユリカ,くぼ,ユリカ,Kubo,Yurika,1989,5,19
久保田,茜,くぼた,あかね,Kubota,Akane,,3,19
久保田,創,くぼた,そう,Kubota,Sou,1980,10,27
久保田,隆,くぼた,たかし,Kubota,Takashi,,3,2
久保田,民絵,くぼた,たみえ,Kubota,Tamie,1945,10,1
窪田,等,くぼた,ひとし,Kubota,Hitoshi,1951,3,27
久保田,雅人,くぼた,まさと,Kubota,Masato,1961,8,8
久保田,未夢,くぼた,みゆ,Kubota,Miyu,1995,1,31
久保田,恵,くぼた,めぐみ,Kubota,Megumi,,8,13
久保田,竜一,くぼた,りゅういち,Kubota,Ryuuichi,1982,5,18
窪田,亮,くぼた,りょう,Kubota,Ryou,,9,25
くまい,もとこ,くまい,もとこ,Kumai,Motoko,1970,9,8
熊谷,正行,くまがい,まさゆき,Kumagai,Masayuki,,7,18
熊谷,ニーナ,くまがや,にーな,Kumagaya,Niina,1963,7,18
熊倉,一雄,くまくら,かずお,Kumakura,Kazuo,1927,1,30
熊田,裕成,くまだ,ひろなり,Kumada,Hironari,1982,10,31
熊野,哲也,くまの,てつや,Kumano,Tetsuya,,5,26
熊渕,卓,くまぶち,すぐる,Kumabuchi,Suguru,1988,11,11
隈本,吉成,くまもと,きっせい,Kumamoto,Kissei,1957,10,25
久米,明,くめ,あきら,Kume,Akira,1924,2,8
倉口,桃,くらぐち,もも,Kuraguchi,Momo,1991,2,12
倉田,雅世,くらた,まさよ,Kurata,Masayo,1969,5,21
倉富,亮,くらとみ,りょう,Kuratomi,Ryou,,3,29
倉持,竜也,くらもち,たつや,Kuramochi,Tatsuya,,7,8
倉持,良子,くらもち,りょうこ,Kuramochi,Ryouko,1974,12,17
栗,葉子,くり,ようこ,Kuri,Youko,1938,9,21
クリステル,チアリ,くりすてる,ちあり,Kurisuteru,Chiari,1976,1,12
栗田,エリナ,くりた,えりな,Kurita,Erina,,9,14
栗田,かおり,くりた,かおり,Kurita,Kaori,,5,13
栗田,貫一,くりた,かんいち,Kurita,Kanichi,1958,3,3
栗田,圭,くりた,けい,Kurita,Kei,1970,11,1
栗原,みきこ,くりはら,みきこ,Kurihara,Mikiko,1963,8,13
栗林,みな実,くりばやし,みなみ,Kuribayashi,Minami,1976,6,11
栗山,浩一,くりやま,こういち,Kuriyama,Kouichi,,11,3
栗山,拓也,くりやま,たくや,Kuriyama,Takuya,1987,6,12
くるまど,あきこ,くるまど,あきこ,Kurumado,Akiko,1977,10,18
呉,圭崇,くれ,よしたか,Kure,Yoshitaka,,4,9
呉林,卓美,くればやし,たくみ,Kurebayashi,Takumi,1959,9,20
黒河,奈美,くろかわ,なみ,Kurokawa,Nami,1980,1,25
黒川,万由美,くろかわ,まゆみ,Kurokawa,Mayumi,,9,21
黒崎,彩子,くろさき,あやこ,Kurosaki,Ayako,1965,4,23
黒崎,絢斗,くろさき,あやと,Kurosaki,Ayato,,11,2
黒崎,奈那美,くろさき,ななみ,Kurosaki,Nanami,1977,7,25
黒澤,剛史,くろさわ,つよし,Kurosawa,Tsuyoshi,1980,1,2
黒沢,寿樹,くろさわ,としき,Kurosawa,Toshiki,,12,11
黒沢,ともよ,くろさわ,ともよ,Kurosawa,Tomoyo,1996,4,10
黒須,薫,くろす,かおる,Kurosu,Kaoru,1957,1,25
黒瀬,浩二,くろせ,こうじ,Kurose,Kouji,,5,26
黒瀬,ゆうこ,くろせ,ゆうこ,Kurose,Yuuko,,5,7
黒田,崇矢,くろだ,たかや,Kuroda,Takaya,1965,4,17
黒田,弥生,くろだ,やよい,Kuroda,Yayoi,1971,3,1
桑門,そら,くわかど,そら,Kuwakado,Sora,,4,1
桑島,法子,くわしま,ほうこ,Kuwashima,Houko,1975,12,12
桑島,三幸,くわじま,みゆき,Kuwajima,Miyuki,1969,12,3
桑田,まどか,くわた,まどか,Kuwata,Madoka,,8,14
桑谷,夏子,くわたに,なつこ,Kuwatani,Natsuko,1978,8,8
くわはら,利晃,くわはら,としあき,Kuwahara,Toshiaki,1972,9,5
桑原,英人,くわはら,ひでと,Kuwahara,Hideto,,8,15
桑原,基,くわはら,もとし,Kuwahara,Motoshi,,7,10
桑畑,裕輔,くわばた,ゆうすけ,Kuwabata,Yuusuke,1988,11,15
桑原,敬一,くわばら,けいいち,Kuwabara,Keiichi,1980,12,26
桑原,たけし,くわばら,たけし,Kuwabara,Takeshi,1936,12,15
慶長,佑香,けいちょう,ゆか,Keichou,Yuka,,6,16
KENN,,けん,,Ken,,1982,3,24
監物,沙織,けんもつ,さおり,Kenmotsu,Saori,,1,27
